PARTY_ID_机构内部ID,TICKER_SYMBOL_股票代码,EXCHANGE_CD_交易市场代码,PUBLISH_DATE_发布日期,END_DATE_REP_报告截止日期,END_DATE_截止日期,REPORT_TYPE_报告类型,FISCAL_PERIOD_会计区间,MERGED_FLAG_合并标志,REVENUE_营业收入,N_INT_INCOME_利息净收入,INT_INCOME_利息收入,INT_EXP_利息支出,N_COMMIS_INCOME_手续费及佣金净收入,COMMIS_INCOME_手续费及佣金收入,COMMIS_EXP_手续费及佣金支出,INVEST_INCOME_投资收益,A_J_INVEST_INCOME_其中对联营企业和合营企业的投资收益,F_VALUE_CHG_GAIN_公允价值变动收益,FOREX_GAIN_汇兑收益,ASSETS_DISP_GAIN_资产处置收益,OTH_GAIN_其他收益,OTH_OPER_REV_其他业务收入,SPEC_OR_营业收入特殊项目,AOR_营业收入调整项目,COGS_营业支出,BIZ_TAX_SURCHG_营业税金及附加,GENL_ADMIN_EXP_业务及管理费,ASSETS_IMPAIR_LOSS_资产减值损失,OTH_OPER_COSTS_其他业务成本,SPEC_OP_营业支出特殊项目,AOP_营业支出调整项目,OTH_EFFECT_OP_影响营业利润的调整项目,AE_EFFECT_OP_影响营业利润的差错金额,OPERATE_PROFIT_营业利润,NOPERATE_INCOME_营业外收入,NOPERATE_EXP_营业外支出,AE_FFECT_TP_影响利润总额的调整金额,T_PROFIT_利润总额,INCOME_TAX_所得税费用,OTH_EFFECT_NP_影响净利润的调整项目,AE_EFFECT_NP_影响净利润的差错金额,N_INCOME_净利润,N_INCOME_ATTR_P_归属于母公司所有者的净利润,N_INCOME_BMA_被合并方在合并前实现的净利润,MINORITY_GAIN_少数股东损益,OTH_EFFECT_NPP_影响净利润分配的调整项目,AE_EFFECT_NPP_影响净利润分配的差错金额,BASIC_EPS_基本每股收益,DILUTED_EPS_稀释每股收益,OTH_COMPR_INCOME_其他综合收益,OTH_EFFECT_CI_影响综合收益总额的调整项目,AE_EFFECT_CI_影响综合收益总额的差错金额,T_COMPR_INCOME_综合收益总额,COMPR_INC_ATTR_P_归属于母公司所有者的综合收益总额,COMPR_INC_ATTR_M_S_归属于少数股东的综合收益总额,OTH_EFFECT_PCI_影响综合收益总额分配的调整项目,AE_EFFECT_PCI_影响综合收益总额分配的差错金额
23490,600919,XSHG,2017-10-31,2017-09-30,2016-09-30,Q3,9,1,23786850000.00,18995342000.00,44094964000.00,25099622000.00,4646624000.00,4747927000.00,101303000.00,49690000.00,,-11093000.00,83033000.00,,,23254000.00,,,13319905000.00,922994000.00,6254651000.00,6140398000.00,1862000.00,,,,,10466945000.00,88770000.00,66866000.00,,10488849000.00,2178721000.00,,,8310128000.00,8279673000.00,,30455000.00,,,.7800,.7800,10756000.00,,,8320884000.00,8290429000.00,30455000.00,,
629,600036,XSHG,2016-10-29,2016-09-30,2015-09-30,Q3,9,1,156224000000.00,101787000000.00,177847000000.00,76060000000.00,44552000000.00,47465000000.00,2913000000.00,6744000000.00,,939000000.00,1665000000.00,,,537000000.00,,,92637000000.00,9268000000.00,39204000000.00,43952000000.00,,213000000.00,,,,63587000000.00,483000000.00,80000000.00,,63990000000.00,15204000000.00,,,48786000000.00,48500000000.00,,286000000.00,,,1.9200,1.9200,2955000000.00,,,51741000000.00,51455000000.00,286000000.00,,
629,600036,XSHG,2017-08-19,2017-06-30,2017-06-30,S1,6,1,112666000000.00,70896000000.00,116393000000.00,45497000000.00,34750000000.00,37526000000.00,2776000000.00,4409000000.00,402000000.00,-208000000.00,1605000000.00,,,1214000000.00,,,63090000000.00,1073000000.00,29249000000.00,32648000000.00,,120000000.00,,,,49576000000.00,400000000.00,34000000.00,,49942000000.00,10476000000.00,,,39466000000.00,39259000000.00,,207000000.00,,,1.5600,1.5600,-3566000000.00,,,35900000000.00,35690000000.00,210000000.00,,
629,600036,XSHG,2011-04-01,2010-12-31,2009-12-31,A,12,1,51446000000.00,40364000000.00,65838000000.00,25474000000.00,7993000000.00,9153000000.00,1160000000.00,1028000000.00,27000000.00,450000000.00,1252000000.00,,,,359000000.00,,29533000000.00,3129000000.00,23078000000.00,2971000000.00,,355000000.00,,,,21913000000.00,534000000.00,63000000.00,,22384000000.00,4149000000.00,,,18235000000.00,18235000000.00,,,,,.9500,.9500,-3072000000.00,,,15163000000.00,15163000000.00,,,
629,600036,XSHG,2015-03-19,2014-12-31,2013-12-31,A,12,1,132604000000.00,98913000000.00,173495000000.00,74582000000.00,29184000000.00,31365000000.00,2181000000.00,3615000000.00,,-575000000.00,891000000.00,,,576000000.00,,,64693000000.00,8579000000.00,45565000000.00,10218000000.00,,331000000.00,,,,67911000000.00,631000000.00,117000000.00,,68425000000.00,16683000000.00,,,51742000000.00,51743000000.00,,-1000000.00,,,2.3000,2.3000,-6671000000.00,,,45071000000.00,45072000000.00,-1000000.00,,
629,600036,XSHG,2012-08-18,2012-06-30,2011-06-30,S1,6,1,46056000000.00,35716000000.00,55082000000.00,19366000000.00,8163000000.00,8746000000.00,583000000.00,1201000000.00,55000000.00,31000000.00,764000000.00,,,181000000.00,,,22045000000.00,2819000000.00,15026000000.00,4064000000.00,,136000000.00,,,,24011000000.00,184000000.00,19000000.00,,24176000000.00,5576000000.00,,,18600000000.00,18600000000.00,,,,,.8600,.8600,-917000000.00,,,17683000000.00,17683000000.00,,,
629,600036,XSHG,2013-04-27,2013-03-31,2012-03-31,Q1,3,1,28385000000.00,21548000000.00,36006000000.00,14458000000.00,4840000000.00,5152000000.00,312000000.00,1433000000.00,,32000000.00,436000000.00,,,,96000000.00,,12975000000.00,1873000000.00,9044000000.00,1982000000.00,,76000000.00,,,,15410000000.00,86000000.00,9000000.00,,15487000000.00,3845000000.00,,,11642000000.00,11643000000.00,,-1000000.00,,,.5400,.5400,248000000.00,,,11890000000.00,11891000000.00,-1000000.00,,
629,600036,XSHG,2017-08-19,2017-06-30,2016-06-30,S1,6,1,112919000000.00,67477000000.00,108857000000.00,41380000000.00,37779000000.00,39991000000.00,2212000000.00,8283000000.00,152000000.00,-2255000000.00,939000000.00,,,696000000.00,,,67899000000.00,5133000000.00,26463000000.00,36170000000.00,,133000000.00,,,,45020000000.00,502000000.00,27000000.00,,45495000000.00,10163000000.00,,,35332000000.00,35231000000.00,,101000000.00,,,1.4000,1.4000,-458000000.00,,,34874000000.00,34773000000.00,101000000.00,,
629,600036,XSHG,2018-03-24,2017-12-31,2017-12-31,A,12,1,220897000000.00,144852000000.00,242005000000.00,97153000000.00,64018000000.00,69908000000.00,5890000000.00,6205000000.00,998000000.00,375000000.00,1934000000.00,,,3513000000.00,,,130357000000.00,2152000000.00,66772000000.00,59926000000.00,1507000000.00,,,,,90540000000.00,343000000.00,203000000.00,,90680000000.00,20042000000.00,,,70638000000.00,70150000000.00,,488000000.00,,,2.7800,2.7800,-7691000000.00,,,62947000000.00,62458000000.00,489000000.00,,
629,600036,XSHG,2018-03-24,2017-12-31,2016-12-31,A,12,1,209720000000.00,134595000000.00,215481000000.00,80886000000.00,60865000000.00,66003000000.00,5138000000.00,11953000000.00,321000000.00,-2511000000.00,2857000000.00,,,1961000000.00,,,131307000000.00,6362000000.00,58036000000.00,66159000000.00,750000000.00,,,,,78413000000.00,686000000.00,136000000.00,,78963000000.00,16583000000.00,,,62380000000.00,62081000000.00,,299000000.00,,,2.4600,2.4600,-3131000000.00,,,59249000000.00,58946000000.00,303000000.00,,
629,600036,XSHG,2013-08-17,2013-06-30,2012-06-30,S1,6,1,57119000000.00,43641000000.00,73819000000.00,30178000000.00,9732000000.00,10411000000.00,679000000.00,2395000000.00,27000000.00,265000000.00,836000000.00,,,250000000.00,,,26440000000.00,3749000000.00,18397000000.00,4144000000.00,,150000000.00,,,,30679000000.00,167000000.00,25000000.00,,30821000000.00,7448000000.00,,,23373000000.00,23374000000.00,,-1000000.00,,,1.0800,1.0800,2047000000.00,,,25420000000.00,25421000000.00,-1000000.00,,
629,600036,XSHG,2015-04-29,2015-03-31,2014-03-31,Q1,3,1,40871000000.00,27318000000.00,51626000000.00,24308000000.00,10476000000.00,11269000000.00,793000000.00,1900000000.00,,-158000000.00,1180000000.00,,,155000000.00,,,21218000000.00,2556000000.00,11151000000.00,7428000000.00,,83000000.00,,,,19653000000.00,126000000.00,18000000.00,,19761000000.00,4794000000.00,,,14967000000.00,14945000000.00,,22000000.00,,,.5900,.5900,2925000000.00,,,17892000000.00,17870000000.00,22000000.00,,
629,600036,XSHG,2015-10-30,2015-09-30,2014-09-30,Q3,9,1,125027000000.00,85949000000.00,169027000000.00,83078000000.00,30564000000.00,33118000000.00,2554000000.00,5564000000.00,,261000000.00,2220000000.00,,,469000000.00,,,65153000000.00,7783000000.00,35127000000.00,21998000000.00,,245000000.00,,,,59874000000.00,587000000.00,89000000.00,,60372000000.00,14453000000.00,,,45919000000.00,45804000000.00,,115000000.00,,,1.8200,1.8200,6282000000.00,,,52201000000.00,52086000000.00,115000000.00,,
629,600036,XSHG,2011-10-29,2011-09-30,2010-09-30,Q3,9,1,51298000000.00,40869000000.00,60847000000.00,19978000000.00,8143000000.00,8944000000.00,801000000.00,1086000000.00,,23000000.00,921000000.00,,,,256000000.00,,24977000000.00,2983000000.00,18818000000.00,2979000000.00,,197000000.00,,,,26321000000.00,338000000.00,50000000.00,,26609000000.00,6024000000.00,,,20585000000.00,20585000000.00,,,,,.9900,.9900,2704000000.00,,,23289000000.00,,,,
629,600036,XSHG,2011-08-31,2011-06-30,2010-06-30,S1,6,1,32934000000.00,26343000000.00,39226000000.00,12883000000.00,5346000000.00,5836000000.00,490000000.00,449000000.00,28000000.00,-18000000.00,644000000.00,,,,170000000.00,,15980000000.00,1910000000.00,11544000000.00,2394000000.00,,132000000.00,,,,16954000000.00,113000000.00,37000000.00,,17030000000.00,3827000000.00,,,13203000000.00,13203000000.00,,,,,.6500,.6500,1819000000.00,,,15022000000.00,15022000000.00,,,
629,600036,XSHG,2010-08-19,2010-06-30,2009-06-30,S1,6,1,24673000000.00,18623000000.00,31502000000.00,12879000000.00,4042000000.00,4588000000.00,546000000.00,837000000.00,30000000.00,388000000.00,534000000.00,,,62000000.00,187000000.00,,14643000000.00,1457000000.00,10423000000.00,2603000000.00,,160000000.00,,,,10030000000.00,177000000.00,29000000.00,,10178000000.00,1916000000.00,,,8262000000.00,8262000000.00,,,,,.4300,.4300,-1696000000.00,,,6566000000.00,,,,
629,600036,XSHG,2015-08-26,2015-06-30,2014-06-30,S1,6,1,84260000000.00,56170000000.00,108589000000.00,52419000000.00,21390000000.00,23023000000.00,1633000000.00,4222000000.00,,42000000.00,2130000000.00,,,306000000.00,,,44245000000.00,5201000000.00,22561000000.00,16320000000.00,,163000000.00,,,,40015000000.00,289000000.00,39000000.00,,40265000000.00,9746000000.00,,,30519000000.00,30459000000.00,,60000000.00,,,,,5648000000.00,,,36167000000.00,36107000000.00,60000000.00,,
629,600036,XSHG,2017-04-28,2017-03-31,2016-03-31,Q1,3,1,58252000000.00,34306000000.00,55881000000.00,21575000000.00,19824000000.00,20866000000.00,1042000000.00,4598000000.00,,-1292000000.00,493000000.00,,,323000000.00,,,34557000000.00,3347000000.00,12627000000.00,18516000000.00,,67000000.00,,,,23695000000.00,115000000.00,14000000.00,,23796000000.00,5377000000.00,,,18419000000.00,18350000000.00,,69000000.00,,,.7300,.7300,-16000000.00,,,18403000000.00,18334000000.00,69000000.00,,
629,600036,XSHG,2016-04-29,2016-03-31,2015-03-31,Q1,3,1,50747000000.00,33579000000.00,60042000000.00,26463000000.00,15446000000.00,16367000000.00,921000000.00,1709000000.00,,-245000000.00,112000000.00,,,146000000.00,,,28146000000.00,3075000000.00,12252000000.00,12744000000.00,,75000000.00,,,,22601000000.00,112000000.00,17000000.00,,22696000000.00,5393000000.00,,,17303000000.00,17220000000.00,,83000000.00,,,.6800,.6800,-309000000.00,,,16994000000.00,16911000000.00,83000000.00,,
629,600036,XSHG,2016-03-31,2015-12-31,2014-12-31,A,12,1,165863000000.00,117202000000.00,228036000000.00,110834000000.00,39494000000.00,43341000000.00,3847000000.00,5762000000.00,158000000.00,308000000.00,2467000000.00,,,630000000.00,,,93094000000.00,10425000000.00,50656000000.00,31681000000.00,,332000000.00,,,,72769000000.00,810000000.00,148000000.00,,73431000000.00,17382000000.00,,,56049000000.00,55911000000.00,,138000000.00,,,2.2200,2.2200,8665000000.00,,,64714000000.00,64575000000.00,139000000.00,,
629,600036,XSHG,2013-10-30,2013-09-30,2012-09-30,Q3,9,1,85181000000.00,65790000000.00,112054000000.00,46264000000.00,14652000000.00,15686000000.00,1034000000.00,2959000000.00,,151000000.00,1238000000.00,,,391000000.00,,,39473000000.00,5637000000.00,28125000000.00,5478000000.00,,233000000.00,,,,45708000000.00,288000000.00,56000000.00,,45940000000.00,11155000000.00,,,34785000000.00,34786000000.00,,-1000000.00,,,1.6100,1.6100,179000000.00,,,34964000000.00,34965000000.00,-1000000.00,,
629,600036,XSHG,2011-04-29,2011-03-31,2010-03-31,Q1,3,1,15620000000.00,12514000000.00,18794000000.00,6280000000.00,2416000000.00,2625000000.00,209000000.00,159000000.00,,32000000.00,413000000.00,,,,86000000.00,,8017000000.00,910000000.00,5481000000.00,1557000000.00,,69000000.00,,,,7603000000.00,66000000.00,22000000.00,,7647000000.00,1738000000.00,,,5909000000.00,5909000000.00,,,,,.3000,.3000,1838000000.00,,,7747000000.00,7747000000.00,,,
629,600036,XSHG,2016-08-19,2016-06-30,2015-06-30,S1,6,1,104135000000.00,66550000000.00,119059000000.00,52509000000.00,30747000000.00,32699000000.00,1952000000.00,5889000000.00,134000000.00,197000000.00,324000000.00,,,428000000.00,,,60997000000.00,6266000000.00,25414000000.00,29171000000.00,,146000000.00,,,,43138000000.00,285000000.00,39000000.00,,43384000000.00,10215000000.00,,,33169000000.00,32976000000.00,,193000000.00,,,1.3100,1.3100,1592000000.00,,,34761000000.00,34568000000.00,193000000.00,,
629,600036,XSHG,2014-04-29,2014-03-31,2013-03-31,Q1,3,1,30849000000.00,23044000000.00,38584000000.00,15540000000.00,6473000000.00,6903000000.00,430000000.00,1010000000.00,,471000000.00,-286000000.00,,,137000000.00,,,13773000000.00,2015000000.00,9610000000.00,2062000000.00,,86000000.00,,,,17076000000.00,139000000.00,10000000.00,,17205000000.00,4187000000.00,,,13018000000.00,13021000000.00,,-3000000.00,,,.6000,.6000,1067000000.00,,,14085000000.00,14088000000.00,-3000000.00,,
629,600036,XSHG,2014-03-29,2013-12-31,2012-12-31,A,12,1,113367000000.00,88374000000.00,150101000000.00,61727000000.00,19739000000.00,21167000000.00,1428000000.00,3419000000.00,128000000.00,125000000.00,1296000000.00,,,414000000.00,,,54260000000.00,7555000000.00,40801000000.00,5583000000.00,,321000000.00,,,,59107000000.00,522000000.00,71000000.00,,59558000000.00,14286000000.00,,,45272000000.00,45268000000.00,,4000000.00,,,2.1000,2.1000,-747000000.00,,,44525000000.00,44521000000.00,4000000.00,,
629,600036,XSHG,2018-04-28,2018-03-31,2018-03-31,Q1,3,1,61296000000.00,37939000000.00,64589000000.00,26650000000.00,18921000000.00,20363000000.00,1442000000.00,2764000000.00,,1015000000.00,-386000000.00,,,1043000000.00,,,32024000000.00,441000000.00,16399000000.00,14759000000.00,425000000.00,,,,,29272000000.00,32000000.00,18000000.00,,29286000000.00,6578000000.00,,,22708000000.00,22674000000.00,,34000000.00,,,.9000,.9000,-484000000.00,,,22224000000.00,22189000000.00,35000000.00,,
629,600036,XSHG,2018-04-28,2018-03-31,2017-03-31,Q1,3,1,57179000000.00,34914000000.00,57060000000.00,22146000000.00,18640000000.00,20001000000.00,1361000000.00,1651000000.00,,215000000.00,1073000000.00,,,686000000.00,,,31751000000.00,505000000.00,13544000000.00,17315000000.00,387000000.00,,,,,25428000000.00,86000000.00,12000000.00,,25502000000.00,5410000000.00,,,20092000000.00,19977000000.00,,115000000.00,,,.7900,.7900,-1693000000.00,,,18399000000.00,18284000000.00,115000000.00,,
629,600036,XSHG,2017-10-28,2017-09-30,2016-09-30,Q3,9,1,160291000000.00,100722000000.00,161930000000.00,61208000000.00,49236000000.00,52640000000.00,3404000000.00,9755000000.00,,-2231000000.00,1687000000.00,,,1122000000.00,,,93774000000.00,5525000000.00,40419000000.00,47640000000.00,,190000000.00,,,,66517000000.00,981000000.00,60000000.00,,67438000000.00,15094000000.00,,,52344000000.00,52142000000.00,,202000000.00,,,2.0700,2.0700,865000000.00,,,53209000000.00,53007000000.00,202000000.00,,
629,600036,XSHG,2012-10-30,2012-09-30,2011-09-30,Q3,9,1,70290000000.00,55624000000.00,87206000000.00,31582000000.00,11865000000.00,12756000000.00,891000000.00,1545000000.00,,-106000000.00,1086000000.00,,,276000000.00,,,33556000000.00,4397000000.00,23374000000.00,5573000000.00,,212000000.00,,,,36734000000.00,427000000.00,33000000.00,,37128000000.00,8740000000.00,,,28388000000.00,28388000000.00,,,,,1.3200,1.3200,-2288000000.00,,,26100000000.00,26100000000.00,,,
629,600036,XSHG,2017-10-28,2017-09-30,2017-09-30,Q3,9,1,165703000000.00,107385000000.00,178008000000.00,70623000000.00,49334000000.00,53599000000.00,4265000000.00,5368000000.00,,-45000000.00,1697000000.00,,,1964000000.00,,,91784000000.00,1547000000.00,46224000000.00,43838000000.00,,175000000.00,,,,73919000000.00,740000000.00,82000000.00,,74577000000.00,15413000000.00,,,59164000000.00,58805000000.00,,359000000.00,,,2.3300,2.3300,-4451000000.00,,,54713000000.00,54348000000.00,365000000.00,,
629,600036,XSHG,2012-03-29,2011-12-31,2010-12-31,A,12,1,71377000000.00,57076000000.00,84513000000.00,27437000000.00,11330000000.00,12409000000.00,1079000000.00,1317000000.00,64000000.00,-55000000.00,1356000000.00,,,,353000000.00,,38413000000.00,4153000000.00,28481000000.00,5501000000.00,,278000000.00,,,,32964000000.00,470000000.00,91000000.00,,33343000000.00,7574000000.00,,,25769000000.00,25769000000.00,,,,,1.2300,1.2300,-1582000000.00,,,24187000000.00,24187000000.00,,,
629,600036,XSHG,2010-10-30,2010-09-30,2009-09-30,Q3,9,1,37832000000.00,29007000000.00,48333000000.00,19326000000.00,6178000000.00,7038000000.00,860000000.00,895000000.00,,497000000.00,888000000.00,,,91000000.00,276000000.00,,21537000000.00,2279000000.00,16277000000.00,2735000000.00,,246000000.00,,,,16295000000.00,210000000.00,48000000.00,,16457000000.00,3379000000.00,,,13078000000.00,13078000000.00,,,,,.6800,.6800,-3193000000.00,,,9885000000.00,,,,
629,600036,XSHG,2010-04-29,2010-03-31,2009-03-31,Q1,3,1,11935000000.00,9481000000.00,15978000000.00,6497000000.00,1737000000.00,1983000000.00,246000000.00,214000000.00,,97000000.00,309000000.00,,,,97000000.00,,6557000000.00,723000000.00,4961000000.00,790000000.00,,83000000.00,,,,5378000000.00,52000000.00,5000000.00,,5425000000.00,1217000000.00,,,4208000000.00,4208000000.00,,,,,.2200,.2200,-1119000000.00,,,3089000000.00,,,,
629,600036,XSHG,2012-04-28,2012-03-31,2011-03-31,Q1,3,1,22323000000.00,17357000000.00,26162000000.00,8805000000.00,3922000000.00,4216000000.00,294000000.00,520000000.00,,64000000.00,372000000.00,,,,88000000.00,,10770000000.00,1339000000.00,7315000000.00,2049000000.00,,67000000.00,,,,11553000000.00,100000000.00,8000000.00,,11645000000.00,2835000000.00,,,8810000000.00,8810000000.00,,,,,.4100,.4100,-37000000.00,,,8773000000.00,8773000000.00,,,
49847,002807,XSHE,2017-10-30,2017-09-30,2017-09-30,Q3,9,1,1775306000.00,1539906000.00,3198974000.00,1659068000.00,42262000.00,57404000.00,15142000.00,177535000.00,,2311000.00,1292000.00,,,12000000.00,,,1330011000.00,15415000.00,642393000.00,668234000.00,3969000.00,,,3071000.00,,448366000.00,22564000.00,3200000.00,,467730000.00,-32953000.00,,,500683000.00,512299000.00,,-11616000.00,,,.2899,.2899,-119634000.00,,,381049000.00,392665000.00,-11616000.00,,
49847,002807,XSHE,2017-03-15,2016-12-31,2015-12-31,A,12,1,2504301000.00,2370543000.00,4333341000.00,1962798000.00,53859000.00,66614000.00,12755000.00,29033000.00,20993000.00,15787000.00,17062000.00,,,18016000.00,,1000.00,1616947000.00,122592000.00,791152000.00,691565000.00,11637000.00,,1000.00,,,887354000.00,16080000.00,3893000.00,-1000.00,899540000.00,84616000.00,,1000.00,814925000.00,814499000.00,,426000.00,,,.5228,.5228,259808000.00,,,1074733000.00,1074307000.00,426000.00,,
49847,002807,XSHE,2016-09-01,2016-06-30,2015-06-30,S1,6,1,1231756000.00,1154460000.00,2168936000.00,1014476000.00,27289000.00,32809000.00,5520000.00,37528000.00,12000000.00,-1631000.00,4952000.00,,,9158000.00,,,820113000.00,59067000.00,358890000.00,391508000.00,10648000.00,,,,,411643000.00,7589000.00,1780000.00,-1000.00,417451000.00,28991000.00,,,388460000.00,372166000.00,,16295000.00,,-1000.00,.2389,.2389,13882000.00,,,402342000.00,386048000.00,16295000.00,,-1000.00
49847,002807,XSHE,2018-03-28,2017-12-31,2017-12-31,A,12,1,2506809000.00,2099767000.00,4353045000.00,2253278000.00,53288000.00,76589000.00,23301000.00,330910000.00,25026000.00,668000.00,1521000.00,236000.00,4532000.00,15886000.00,,1000.00,1624189000.00,23362000.00,959792000.00,635337000.00,5699000.00,,-1000.00,,,882620000.00,23528000.00,134066000.00,-1000.00,772081000.00,14060000.00,,,758021000.00,808450000.00,,-50429000.00,,,.4574,.4574,-146522000.00,,,611499000.00,661928000.00,-50429000.00,,
49847,002807,XSHE,2018-03-28,2017-12-31,2016-12-31,A,12,1,2468937000.00,2261752000.00,4166502000.00,1904750000.00,49622000.00,66117000.00,16495000.00,146241000.00,24641000.00,-29101000.00,23606000.00,-474000.00,,17292000.00,,-1000.00,1655351000.00,48323000.00,887878000.00,713731000.00,5419000.00,,,,,813586000.00,22031000.00,2318000.00,,833299000.00,65907000.00,,,767392000.00,777926000.00,,-10533000.00,,-1000.00,.4779,.4779,-184169000.00,,,583223000.00,593756000.00,-10533000.00,,
49847,002807,XSHE,2017-04-28,2017-03-31,2016-03-31,Q1,3,1,600880000.00,558520000.00,1022676000.00,464156000.00,18384000.00,21477000.00,3093000.00,23890000.00,,-5186000.00,471000.00,,,4802000.00,,-1000.00,431725000.00,26369000.00,199782000.00,204259000.00,1314000.00,,1000.00,,,169155000.00,18718000.00,1060000.00,,186813000.00,9736000.00,,1000.00,177078000.00,176790000.00,,288000.00,,,.1135,.1135,-22460000.00,,,154618000.00,154330000.00,288000.00,,
49847,002807,XSHE,2017-08-29,2017-06-30,2016-06-30,S1,6,1,1183604000.00,1112705000.00,2050492000.00,937788000.00,30635000.00,37511000.00,6877000.00,38225000.00,13670000.00,-14631000.00,7868000.00,,,8802000.00,,,799418000.00,37317000.00,393748000.00,365725000.00,2628000.00,,,,-1000.00,384185000.00,19810000.00,1370000.00,,402625000.00,41266000.00,,,361359000.00,361748000.00,,-389000.00,,,.2322,.2322,-44001000.00,,,317358000.00,317747000.00,-389000.00,,
49847,002807,XSHE,2017-08-29,2017-06-30,2017-06-30,S1,6,1,1173157000.00,994094000.00,2073719000.00,1079624000.00,30384000.00,40200000.00,9816000.00,156420000.00,13904000.00,-15357000.00,-194000.00,,,7810000.00,,,851151000.00,12078000.00,430504000.00,405942000.00,2628000.00,,-1000.00,1555000.00,-1000.00,323560000.00,169000.00,1871000.00,,321858000.00,-18735000.00,,,340593000.00,352437000.00,,-11844000.00,,,.1994,.1994,-157933000.00,,,182660000.00,194504000.00,-11844000.00,,
49847,002807,XSHE,2016-08-02,2016-03-31,2015-03-31,Q1,3,1,600459000.00,548623000.00,1060304000.00,511681000.00,21059000.00,23532000.00,2473000.00,23644000.00,6018000.00,,2485000.00,,,4648000.00,,,374557000.00,26725000.00,151635000.00,194904000.00,1294000.00,,-1000.00,,,225902000.00,6754000.00,841000.00,,231815000.00,26291000.00,,,205524000.00,198838000.00,,6686000.00,,,.1276,.1276,-12642000.00,,,192882000.00,186196000.00,6686000.00,,
49847,002807,XSHE,2016-08-02,2015-12-31,2014-12-31,A,12,1,2362205000.00,2252724000.00,4257183000.00,2004459000.00,55620000.00,65547000.00,9927000.00,24192000.00,20516000.00,,12490000.00,,,17180000.00,,-1000.00,1501750000.00,112551000.00,849337000.00,524558000.00,15305000.00,,-1000.00,,,860455000.00,103604000.00,5533000.00,,958526000.00,107164000.00,,1000.00,851363000.00,817924000.00,,33439000.00,,,.5250,.5250,243940000.00,,,1095303000.00,1061816000.00,33487000.00,,
2149,601169,XSHG,2011-08-31,2011-06-30,2010-06-30,S1,6,1,7376365000.00,6725315000.00,10609862000.00,3884547000.00,473864000.00,535444000.00,61580000.00,134259000.00,27867000.00,13780000.00,-15854000.00,,,45001000.00,,,2389853000.00,490095000.00,1882252000.00,11655000.00,5851000.00,,,,,4986512000.00,1404000.00,7614000.00,,4980302000.00,1076869000.00,,,3903433000.00,3902233000.00,,1200000.00,,,.6300,.6300,248047000.00,,,4151480000.00,4150280000.00,1200000.00,,
